ChangePolicies;Population;Exposed;ExposedVAX;TotalExposed;SymptomaticNew;SymptomaticVAXNew;SymptomaticDaySnapshot;AsymptomaticNew;AsymptomaticVAXNew;AsymptomaticDaySnapshot;InfectedRetiredNew;InfectedWorkerNew;InfectedStudentNew;Death;DeathVAX;TotDeathRetired;TotDeathWorker;TotDeathStudent;Recovered;RecoveredVAX;TotalRecovered;IntensiveCareNOVAXNew;IntensiveCareVAXNew;IntensiveNew;IntensiveRetiredNew;IntensiveWorkerNew;IntensiveStudentNew;IntensiveCareDaySnapshot;CriticalsNew;CriticalDaySnapshot;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;EntityCount;DeathCriticial;DeathIntensive;DeathSymptomatic;DeathAsymptomatic;1Doses;2Doses;3Doses;4Doses;Days;Hours;Minutes
0;879469;456;0;456;28;0;306;40;0;398;34;13;21;6531;0;6087;228;216;556;0;556;5;0;5;3;1;1;67;0;0;879422;61269;0;0;22119;81803;879473;3113;3418;6531;0;0;0;0;0;362;0;0
0;879464;458;0;458;36;0;314;45;0;401;42;19;20;6536;0;6091;228;217;538;0;538;7;0;7;5;1;1;69;0;0;879418;61254;0;0;22036;81285;879469;3113;3423;6536;0;0;0;0;0;363;0;0
0;879457;437;0;437;37;0;323;41;0;405;52;15;11;6543;0;6096;229;218;540;0;540;5;0;5;5;0;0;67;0;0;879414;61242;0;0;22406;81797;879464;3113;3430;6543;0;0;0;0;0;364;0;0
0;879451;432;0;432;31;0;327;50;0;424;46;17;18;6549;0;6102;229;218;518;0;518;7;0;7;7;0;0;68;0;0;879409;61241;0;0;21979;81877;879457;3113;3436;6549;0;0;0;0;0;365;0;0
0;879443;444;0;444;36;0;331;38;0;414;48;16;10;6557;0;6109;229;219;501;0;501;8;0;8;7;1;0;68;0;0;879402;61284;0;0;21728;81880;879451;3113;3444;6557;0;0;0;0;0;366;0;0
0;879434;448;0;448;27;0;323;39;0;407;34;10;22;6566;0;6116;229;221;506;0;506;6;0;6;3;0;3;65;0;0;879394;61216;0;0;21631;81895;879443;3113;3453;6566;0;0;0;0;0;367;0;0
0;879426;448;0;448;25;0;314;36;0;400;40;9;12;6574;0;6120;231;223;514;0;514;6;0;6;6;0;0;63;0;0;879388;61192;0;0;21477;81306;879434;3113;3461;6574;0;0;0;0;0;368;0;0
0;879418;448;0;448;27;0;310;45;0;418;45;15;12;6582;0;6126;231;225;490;0;490;7;0;7;7;0;0;62;0;0;879384;61191;0;0;20836;80713;879426;3113;3469;6582;0;0;0;0;0;369;0;0
0;879413;437;0;437;18;0;301;45;0;427;31;10;22;6587;0;6130;232;225;490;0;490;4;0;4;4;0;0;61;0;0;879377;61189;0;0;21075;81062;879418;3113;3474;6587;0;0;0;0;0;370;0;0
0;879410;412;0;412;45;0;315;43;0;427;61;15;12;6590;0;6132;233;225;501;0;501;14;0;14;14;0;0;72;0;0;879373;61129;0;0;21531;81483;879413;3113;3477;6590;0;0;0;0;0;371;0;0
0;879405;408;0;408;27;0;317;38;0;416;37;14;14;6595;0;6137;233;225;511;0;511;5;0;5;4;0;1;72;0;0;879365;61170;0;0;21831;80723;879410;3113;3482;6595;0;0;0;0;0;372;0;0
0;879399;390;0;390;28;0;313;46;0;413;39;14;21;6601;0;6142;234;225;530;0;530;7;0;7;6;1;0;73;0;0;879358;61176;0;0;22297;81422;879405;3113;3488;6601;0;0;0;0;0;373;0;0
0;879393;389;0;389;27;0;299;41;0;400;37;15;16;6607;0;6148;234;225;553;0;553;3;0;3;3;0;0;70;0;0;879350;61155;0;0;22242;81264;879399;3113;3494;6607;0;0;0;0;0;374;0;0
0;879383;392;0;392;21;0;277;45;0;401;41;14;11;6617;0;6155;235;227;561;0;561;7;0;7;6;1;0;67;0;0;879344;61147;0;0;22248;80155;879393;3113;3504;6617;0;0;0;0;0;375;0;0
0;879372;404;0;404;21;0;265;37;0;398;33;12;13;6628;0;6164;236;228;551;0;551;6;0;6;4;0;2;62;0;0;879336;61116;0;0;21659;81584;879383;3113;3515;6628;0;0;0;0;0;376;0;0
0;879366;379;0;379;26;0;261;50;0;413;43;20;13;6634;0;6169;236;229;561;0;561;4;0;4;3;1;0;60;0;0;879329;61111;0;0;21550;80984;879372;3113;3521;6634;0;0;0;0;0;377;0;0
0;879361;376;0;376;15;0;249;45;0;419;32;14;14;6639;0;6174;236;229;563;0;563;5;0;5;5;0;0;60;0;0;879321;61109;0;0;21014;80398;879366;3113;3526;6639;0;0;0;0;0;378;0;0
0;879359;393;0;393;21;0;241;28;0;407;25;14;10;6641;0;6176;236;229;567;0;567;3;0;3;3;0;0;61;0;0;879317;61123;0;0;20951;80196;879361;3113;3528;6641;0;0;0;0;0;379;0;0
0;879348;419;0;419;16;0;225;41;0;405;28;6;23;6652;0;6186;237;229;545;0;545;3;0;3;3;0;0;53;0;0;879316;61078;0;0;20812;81057;879359;3113;3539;6652;0;0;0;0;0;380;0;0
0;879340;423;0;423;24;0;217;42;0;400;32;18;16;6660;0;6194;237;229;547;0;547;3;0;3;3;0;0;48;0;0;879311;61088;0;0;21268;80590;879348;3113;3547;6660;0;0;0;0;0;381;0;0
0;879334;438;0;438;20;0;210;39;0;402;35;9;15;6666;0;6199;238;229;530;0;530;5;0;5;4;1;0;47;0;0;879306;61070;0;0;21485;80551;879340;3113;3553;6666;0;0;0;0;0;382;0;0
0;879326;449;0;449;27;0;214;38;0;389;39;10;16;6674;0;6207;238;229;517;0;517;8;0;8;7;0;1;47;0;0;879304;61048;0;0;22018;81041;879334;3113;3561;6674;0;0;0;0;0;383;0;0
0;879321;439;0;439;31;0;225;42;0;397;38;13;22;6679;0;6209;239;231;505;0;505;9;0;9;7;1;1;51;0;0;879297;61057;0;0;21945;80169;879326;3113;3566;6679;0;0;0;0;0;384;0;0
0;879317;429;0;429;25;0;231;52;0;406;41;19;17;6683;0;6213;239;231;496;0;496;5;0;5;4;1;0;52;0;0;879291;61053;0;0;21883;79840;879321;3113;3570;6683;0;0;0;0;0;385;0;0
0;879312;431;0;431;29;0;230;35;0;400;33;14;17;6688;0;6217;239;232;493;0;493;3;0;3;3;0;0;50;0;0;879287;61040;0;0;21424;80212;879317;3113;3575;6688;0;0;0;0;0;386;0;0
0;879309;440;0;440;27;0;235;32;0;387;29;20;10;6691;0;6220;239;232;490;0;490;4;0;4;3;1;0;51;0;0;879283;61021;0;0;21288;80145;879312;3113;3578;6691;0;0;0;0;0;387;0;0
0;879307;430;0;430;35;0;254;37;0;385;37;11;24;6693;0;6222;239;232;482;0;482;5;0;5;5;0;0;54;0;0;879279;61004;0;0;20939;79533;879309;3113;3580;6693;0;0;0;0;0;388;0;0
0;879301;434;0;434;31;0;268;32;0;378;39;14;10;6699;0;6228;239;232;466;0;466;3;0;3;3;0;0;51;0;0;879276;61014;0;0;21003;80255;879307;3113;3586;6699;0;0;0;0;0;389;0;0
0;879296;418;0;418;29;0;271;47;0;394;44;14;18;6704;0;6233;239;232;455;0;455;9;0;9;9;0;0;55;0;0;879272;60984;0;0;20660;80229;879301;3113;3591;6704;0;0;0;0;0;390;0;0
0;879291;400;0;400;34;0;285;46;0;393;47;15;18;6709;0;6237;240;232;458;0;458;7;0;7;6;0;1;57;0;0;879262;61009;0;0;21161;79754;879296;3113;3596;6709;0;0;0;0;0;391;0;0
0;879285;392;0;392;25;0;289;35;0;391;39;7;14;6715;0;6242;240;233;458;0;458;4;0;4;4;0;0;55;0;0;879255;60931;0;0;21559;79665;879291;3113;3602;6715;0;0;0;0;0;392;0;0
0;879278;387;0;387;30;0;294;39;0;386;37;17;15;6722;0;6249;240;233;457;0;457;8;0;8;6;0;2;56;0;0;879251;60938;0;0;21768;79092;879285;3113;3609;6722;0;0;0;0;0;393;0;0
0;879273;374;0;374;34;0;296;43;0;400;48;12;17;6727;0;6254;240;233;447;0;447;6;0;6;5;1;0;57;0;0;879243;60961;0;0;21670;79873;879278;3113;3614;6727;0;0;0;0;0;394;0;0
0;879265;385;0;385;17;0;284;34;0;389;29;12;10;6735;0;6259;242;234;453;0;453;4;0;4;4;0;0;53;0;0;879240;60924;0;0;21437;80554;879273;3113;3622;6735;0;0;0;0;0;395;0;0
0;879260;375;0;375;23;0;283;38;0;374;28;18;15;6740;0;6264;242;234;474;0;474;6;0;6;6;0;0;54;0;0;879234;60879;0;0;21301;80183;879265;3113;3627;6740;0;0;0;0;0;396;0;0
0;879257;379;0;379;18;0;264;35;0;371;29;14;10;6743;0;6267;242;234;487;0;487;2;0;2;2;0;0;53;0;0;879230;60916;0;0;21475;79188;879260;3113;3630;6743;0;0;0;0;0;397;0;0
0;879254;357;0;357;22;0;252;45;0;373;34;13;20;6746;0;6270;242;234;516;0;516;5;0;5;4;0;1;55;0;0;879227;60894;0;0;20781;79265;879257;3113;3633;6746;0;0;0;0;0;398;0;0
0;879252;361;0;361;27;0;256;33;0;374;34;17;9;6748;0;6272;242;234;506;0;506;3;0;3;1;1;1;56;0;0;879223;60894;0;0;20337;79814;879254;3113;3635;6748;0;0;0;0;0;399;0;0
0;879243;354;0;354;27;0;250;36;0;372;39;9;15;6757;0;6279;244;234;513;0;513;4;0;4;4;0;0;51;0;0;879220;60864;0;0;20295;79336;879252;3113;3644;6757;0;0;0;0;0;400;0;0
0;879235;328;0;328;25;0;250;52;0;379;40;25;12;6765;0;6285;244;236;524;0;524;4;0;4;3;1;0;47;0;0;879214;60849;0;0;20837;79090;879243;3113;3652;6765;0;0;0;0;0;401;0;0
0;879231;346;0;346;18;0;240;30;0;373;20;15;13;6769;0;6289;244;236;519;0;519;4;0;4;4;0;0;47;0;0;879206;60835;0;0;21049;78985;879235;3113;3656;6769;0;0;0;0;0;402;0;0
0;879227;353;0;353;20;0;239;27;0;367;22;11;14;6773;0;6292;244;237;509;0;509;1;0;1;1;0;0;44;0;0;879203;60804;0;0;21659;79314;879231;3113;3660;6773;0;0;0;0;0;403;0;0
0;879219;377;0;377;22;0;228;40;0;362;36;7;19;6781;0;6300;244;237;498;0;498;3;0;3;3;0;0;39;0;0;879201;60832;0;0;21516;78853;879227;3113;3668;6781;0;0;0;0;0;404;0;0
0;879212;388;0;388;12;0;214;34;0;357;24;9;13;6788;0;6307;244;237;495;0;495;1;0;1;1;0;0;33;0;0;879194;60813;0;0;21348;79382;879219;3113;3675;6788;0;0;0;0;0;405;0;0
0;879209;401;0;401;22;0;214;37;0;355;27;12;20;6791;0;6310;244;237;481;0;481;3;0;3;3;0;0;33;0;0;879191;60821;0;0;20926;78731;879212;3113;3678;6791;0;0;0;0;0;406;0;0
0;879204;400;0;400;27;0;219;34;0;353;37;7;17;6796;0;6314;245;237;476;0;476;2;0;2;2;0;0;30;0;0;879190;60814;0;0;21229;78588;879209;3113;3683;6796;0;0;0;0;0;407;0;0
0;879201;398;0;398;25;0;226;40;0;361;27;17;21;6799;0;6316;245;238;463;0;463;3;0;3;3;0;0;30;0;0;879187;60766;0;0;20849;78836;879204;3113;3686;6799;0;0;0;0;0;408;0;0
0;879195;405;0;405;23;0;212;32;0;348;29;10;16;6805;0;6322;245;238;477;0;477;4;0;4;4;0;0;28;0;0;879185;60752;0;0;20577;79283;879201;3113;3692;6805;0;0;0;0;0;409;0;0
0;879194;396;0;396;26;0;219;41;0;359;33;15;19;6806;0;6322;246;238;464;0;464;6;0;6;4;1;1;33;0;0;879181;60776;0;0;20495;78323;879195;3113;3693;6806;0;0;0;0;0;410;0;0
0;879189;390;0;390;25;0;225;41;0;359;32;16;18;6811;0;6327;246;238;461;0;461;6;0;6;5;0;1;34;0;0;879175;60756;0;0;20849;78496;879194;3113;3698;6811;0;0;0;0;0;411;0;0
