ChangePolicies;Population;Exposed;ExposedVAX;TotalExposed;SymptomaticNew;SymptomaticVAXNew;SymptomaticDaySnapshot;AsymptomaticNew;AsymptomaticVAXNew;AsymptomaticDaySnapshot;InfectedRetiredNew;InfectedWorkerNew;InfectedStudentNew;Death;DeathVAX;TotDeathRetired;TotDeathWorker;TotDeathStudent;Recovered;RecoveredVAX;TotalRecovered;IntensiveCareNOVAXNew;IntensiveCareVAXNew;IntensiveNew;IntensiveRetiredNew;IntensiveWorkerNew;IntensiveStudentNew;IntensiveCareDaySnapshot;CriticalsNew;CriticalDaySnapshot;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;EntityCount;DeathCriticial;DeathIntensive;DeathSymptomatic;DeathAsymptomatic;InfectionsAtHome;InfectionsAtWork;InfectionsAtSchool;InfectionsAtOAHome;InfectionsAtOutdoor;InfectionsAtIndoor;StudentsCount;OccupiedWorkersCount;EssentialWorkersCount;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork1Doses;2Doses;3Doses;4Doses;Days;Hours;Minutes
0;857088;1139;0;1139;88;0;740;92;0;855;156;16;8;822;0;798;21;3;1024;0;1024;8;0;8;8;0;0;103;40;260;666852;232138;167698;0;657339;0;857125;468;354;822;0;135;0;0;0;14;31;190322;178023;79998;0;17014;10064290879;0;205079;328;52609;0;0;0;0;0;60;0;0
0;857040;1136;0;1136;85;0;743;97;0;865;154;15;13;870;0;845;22;3;1039;0;1039;15;0;15;15;0;0;103;19;245;665714;231841;167778;0;654699;0;857088;502;368;870;0;136;0;0;0;22;24;190321;178023;79998;0;18476;10064349261;0;205199;328;52489;0;0;0;0;0;61;0;0
0;857008;1147;0;1147;75;0;739;115;0;899;161;18;11;902;0;877;22;3;1041;0;1041;7;0;7;7;0;0;103;36;254;664657;231503;167166;0;654823;0;857040;529;373;902;0;138;0;1;0;16;35;190321;178022;79998;0;19814;10064352085;0;205169;328;52518;0;0;0;0;0;62;0;0
0;856973;1153;0;1153;84;0;757;94;0;912;158;16;4;937;0;912;22;3;1043;0;1043;10;0;10;10;0;0;102;22;251;663447;231200;167217;0;652516;0;857008;554;383;937;0;139;0;0;0;13;26;190321;178022;79998;0;2992;10064305663;0;205068;328;52619;0;0;0;0;0;63;0;0
0;856939;1147;0;1147;86;0;769;116;0;932;179;14;9;971;0;943;25;3;1035;0;1035;15;0;15;15;0;0;102;27;255;662595;230845;166567;0;652729;0;856973;577;394;971;0;155;0;0;0;15;32;190321;178022;79998;0;5112;10064299929;0;205100;328;52587;0;0;0;0;0;64;0;0
0;856915;1130;0;1130;84;0;793;105;0;959;163;19;7;995;0;967;25;3;1004;0;1004;9;0;9;8;1;0;103;34;273;661375;230625;166549;0;650570;0;856939;593;402;995;0;139;0;0;0;25;25;190321;178022;79997;0;5182;10064407583;0;205352;328;52334;0;0;0;0;0;65;0;0
0;856888;1123;0;1123;86;0;802;107;0;969;171;14;8;1022;0;994;25;3;1007;0;1007;14;0;14;13;0;1;102;30;288;660514;230275;166085;0;651071;0;856915;608;414;1022;0;146;0;0;0;12;35;190321;178022;79997;0;5252;10064466677;0;205526;328;52160;0;0;0;0;0;66;0;0
0;856857;1085;0;1085;79;0;800;104;0;988;154;22;7;1053;0;1024;26;3;1020;0;1020;10;0;10;10;0;0;103;23;287;659463;230098;166061;0;648566;0;856888;632;421;1053;0;143;0;0;0;14;26;190321;178022;79997;0;4814;10064504311;0;205756;328;51930;0;0;0;0;0;67;0;0
0;856821;1063;0;1063;69;0;792;111;0;1005;157;14;9;1089;0;1060;26;3;1025;0;1025;6;0;6;6;0;0;103;28;282;658287;229701;165544;0;648448;0;856857;665;424;1089;0;133;0;0;0;17;30;190321;178022;79997;0;5144;10064463741;0;205695;328;51991;0;0;0;0;0;68;0;0
0;856774;1041;0;1041;83;0;785;94;0;1008;145;19;13;1136;0;1105;27;4;1038;0;1038;13;0;13;12;1;0;101;27;275;657422;229402;165550;0;646565;0;856821;699;437;1136;0;142;0;0;0;17;18;190321;178022;79997;0;5042;10064551907;0;205779;328;51907;0;0;0;0;0;69;0;0
0;856739;1019;0;1019;63;0;762;104;0;1016;144;16;7;1171;0;1140;27;4;1070;0;1070;9;0;9;9;0;0;103;22;268;656492;228998;165087;0;646507;0;856774;728;443;1171;0;131;0;0;0;11;25;190320;178022;79997;0;5188;10064562297;0;205911;328;51775;0;0;0;0;0;70;0;0
0;856695;985;0;985;84;0;765;104;0;1025;163;21;4;1215;0;1184;27;4;1069;0;1069;13;0;13;12;1;0;103;29;263;655377;228867;164972;0;644245;0;856739;762;453;1215;0;164;0;0;0;10;14;190320;178022;79997;0;5090;10064591441;0;205923;328;51763;0;0;0;0;0;71;0;0
