Days;Hours;Minutes;Students;StudentsInfected;Workers;WorkersInfected;OccupiedWorkers;OccupiedWorkersInfected;EssentialJobWorkers;EssentialJobWorkersInfected;Retired;RetiredInfected;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;MinutesAtWorkWorkerSusceptible;MinutesAtSchoolWorkerSusceptible;MinutesAtHomeWorkerSusceptible;MinutesAtFriendHomeWorkerSusceptible;MinutesAtGymWorkerSusceptible;MinutesAtPubWorkerSusceptible;MinutesAtWorkStudentSusceptible;MinutesAtSchoolStudentSusceptible;MinutesAtHomeStudentSusceptible;MinutesAtFriendHomeStudentSusceptible;MinutesAtGymStudentSusceptible;MinutesAtPubStudentSusceptible;MinutesAtWorkRetiredSusceptible;MinutesAtSchoolRetiredSusceptible;MinutesAtHomeRetiredSusceptible;MinutesAtFriendHomeRetiredSusceptible;MinutesAtGymRetiredSusceptible;MinutesAtPubRetiredSusceptible;MinutesAtWorkWorkerInfected;MinutesAtSchoolWorkerInfected;MinutesAtHomeWorkerInfected;MinutesAtFriendHomeWorkerInfected;MinutesAtGymWorkerInfected;MinutesAtPubWorkerInfected;MinutesAtWorkStudentInfected;MinutesAtSchoolStudentInfected;MinutesAtHomeStudentInfected;MinutesAtFriendHomeStudentInfected;MinutesAtGymStudentInfected;MinutesAtPubStudentInfected;MinutesAtWorkRetiredInfected;MinutesAtSchoolRetiredInfected;MinutesAtHomeRetiredInfected;MinutesAtFriendHomeRetiredInfected;MinutesAtGymRetiredInfected;MinutesAtPubRetiredInfected;
80;0;0;196511;723;380815;1165;184095;670;82177;309;287363;1628;17;38;19;0;46;0;0;0;0;0;28;0;0;0;0;2;3;0;8;21;12;7;14;7;0;0;0;0;0;0;0;12;13;30;72;52;0;0;0;0;3;6;0;0;0;0;0;5;2;5;7;124;159;263;6.588278E+07;0;1.599149E+08;0;1.385497E+07;4.57571E+07;0;4.95428E+07;1.283233E+08;0;9613730;3.755922E+07;0;0;6.778419E+08;0;2.039815E+07;6.621318E+07;317216;0;443468;0;69386;607400;0;237788;294086;0;43270;489024;0;0;964810;0;174126;1635520;
81;0;0;196511;651;380815;1068;184095;607;82177;287;287357;1419;20;36;49;0;54;0;0;0;0;0;51;0;0;0;0;1;8;2;6;22;22;13;6;25;0;0;0;0;0;0;0;9;14;39;47;39;0;0;0;0;4;8;0;0;0;0;0;6;0;11;8;111;142;248;6.593405E+07;0;1.643019E+08;0;1.334225E+07;4.521411E+07;0;4.959098E+07;1.276554E+08;0;1.007248E+07;3.733524E+07;0;0;6.892479E+08;0;2.052898E+07;6.673524E+07;294290;0;412642;0;67482;525130;0;209816;269528;0;48704;400230;0;0;856742;0;155900;1423308;
82;0;0;196511;569;380815;957;184095;539;82177;244;287349;1259;13;20;21;0;31;0;0;0;0;0;23;0;0;0;0;4;4;4;7;11;12;2;5;5;0;0;0;0;0;0;1;8;19;28;54;37;0;0;0;1;2;8;0;0;0;0;0;8;1;15;11;110;158;197;6.597417E+07;0;1.600983E+08;0;1.413297E+07;4.576239E+07;0;4.95509E+07;1.2819E+08;0;9606932;3.775499E+07;0;0;6.909285E+08;0;2.004257E+07;6.725019E+07;253416;0;398962;0;57698;477192;0;183694;241026;0;35798;370258;0;0;838184;0;124872;1222994;
83;0;0;196511;512;380815;856;184095;459;82177;223;287341;1047;15;25;40;0;41;0;0;0;0;0;39;0;0;0;0;0;1;4;8;14;24;7;10;12;0;0;0;0;0;0;1;7;19;30;35;28;0;0;0;0;2;10;0;0;0;0;0;8;1;11;11;87;132;240;6.595438E+07;0;1.62545E+08;0;1.372725E+07;4.62301E+07;0;4.96153E+07;1.279099E+08;0;1.019028E+07;3.74066E+07;0;0;7.021453E+08;0;2.080816E+07;6.630946E+07;221146;0;337348;0;50308;417966;0;168502;229096;0;37168;303288;0;0;706078;0;112098;987868;
84;0;0;196511;458;380814;784;184095;407;82177;198;287337;911;10;13;11;0;21;0;0;0;0;0;13;0;0;0;0;0;4;1;6;4;6;4;5;4;0;0;0;0;0;0;0;10;15;21;44;29;0;0;0;0;2;12;0;0;0;0;1;4;0;6;10;75;119;166;6.584506E+07;0;1.586457E+08;0;1.407605E+07;4.588315E+07;0;4.948654E+07;1.279949E+08;0;9561806;3.781659E+07;0;0;7.018308E+08;0;2.093117E+07;6.841856E+07;193992;0;291674;0;42614;337544;0;147052;204894;0;29798;280858;0;0;672648;0;87710;842838;
85;0;0;196511;394;380813;716;184094;356;82177;171;287329;764;7;30;30;0;38;0;0;0;0;0;29;0;0;0;0;1;1;1;4;24;18;2;5;11;0;0;0;0;0;0;0;5;10;23;43;32;0;0;0;0;1;5;0;0;0;0;1;8;1;4;5;86;111;176;6.593721E+07;0;1.655447E+08;0;1.359712E+07;4.681716E+07;0;4.953856E+07;1.279853E+08;0;1.016538E+07;3.757957E+07;0;0;7.150952E+08;0;2.070791E+07;6.685597E+07;169652;0;255746;0;38324;302430;0;129326;192494;0;27708;234440;0;0;621082;0;75320;663404;
86;0;0;196511;336;380813;646;184094;314;82177;144;287321;640;10;12;14;0;23;0;0;0;0;0;13;0;0;0;0;1;0;1;6;10;4;3;2;9;0;0;0;0;0;0;1;8;12;11;38;25;0;0;0;0;4;4;0;0;1;0;0;7;2;13;10;68;103;143;6.595027E+07;0;1.615986E+08;0;1.390758E+07;4.610249E+07;0;4.95244E+07;1.288785E+08;0;9501804;3.797581E+07;0;0;7.164316E+08;0;2.106273E+07;6.863834E+07;148914;0;234498;0;35348;246844;0;108434;162502;0;21938;201810;0;0;547128;0;57366;555102;
87;0;0;196511;293;380812;588;184094;283;82177;128;287316;551;2;13;3;0;15;0;0;0;0;0;3;0;0;0;0;0;2;0;2;10;3;0;1;0;0;0;0;0;0;0;0;6;14;17;26;16;0;0;0;0;1;8;0;0;0;0;1;5;0;12;7;60;77;107;6.598154E+07;0;1.653924E+08;0;1.34757E+07;4.563305E+07;0;4.956926E+07;1.280145E+08;0;1.023717E+07;3.73677E+07;0;0;7.280852E+08;0;1.985236E+07;6.842254E+07;130640;0;222436;0;27094;213502;0;94980;147528;0;20150;161524;0;0;536372;0;51114;420036;
88;0;0;196511;260;380809;518;184093;250;82177;111;287307;494;11;12;8;0;22;0;0;0;0;0;9;0;0;0;0;0;3;2;7;6;6;4;3;0;0;0;0;0;0;0;0;4;14;15;21;16;0;0;0;0;2;6;0;0;0;0;3;9;0;11;7;48;81;71;6.60497E+07;0;1.600125E+08;0;1.413956E+07;4.567412E+07;0;4.949291E+07;1.288007E+08;0;9518938;3.798794E+07;0;0;7.298171E+08;0;2.081604E+07;6.805035E+07;114962;0;233404;0;25482;176666;0;84620;133408;0;18040;136950;0;0;502936;0;46722;361616;
89;0;0;196511;233;380809;444;184093;217;82177;93;287301;444;1;3;2;0;3;0;0;0;0;0;3;0;0;0;0;0;1;0;1;0;0;0;2;2;0;0;0;0;0;0;1;3;12;15;17;16;0;0;0;1;1;7;0;0;0;0;0;6;0;10;8;43;84;64;6.599538E+07;0;1.654703E+08;0;1.359759E+07;4.683831E+07;0;4.955012E+07;1.280252E+08;0;1.032943E+07;3.757607E+07;0;0;7.392312E+08;0;2.016004E+07;6.894937E+07;98678;0;168490;0;21334;151788;0;74910;125698;0;15470;122598;0;0;528352;0;35306;331296;
90;0;0;196511;208;380808;400;184093;188;82177;83;287297;413;3;1;2;0;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;3;0;1;0;0;0;0;0;0;0;6;9;13;18;18;0;0;0;0;2;5;0;0;0;0;1;4;1;2;7;37;65;47;6.608006E+07;0;1.612598E+08;0;1.414431E+07;4.600426E+07;0;4.952074E+07;1.286587E+08;0;9454138;3.814356E+07;0;0;7.391392E+08;0;2.129651E+07;6.751082E+07;87480;0;155626;0;16856;122968;0;65888;123374;0;13496;103600;0;0;447836;0;41034;274964;
91;0;0;196511;186;380808;376;184093;176;82177;76;287291;360;2;6;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;1;1;0;0;0;0;0;0;0;0;5;4;6;22;11;0;0;0;0;0;3;0;0;0;0;0;6;0;6;12;28;45;50;6.598145E+07;0;1.662961E+08;0;1.350844E+07;4.673586E+07;0;4.952504E+07;1.27967E+08;0;1.03293E+07;3.751435E+07;0;0;7.495665E+08;0;2.060617E+07;6.882345E+07;78294;0;145332;0;17238;125398;0;60056;104586;0;12480;96960;0;0;440870;0;25826;242542;
92;0;0;196511;165;380808;324;184093;149;82177;64;287285;317;2;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;5;5;10;12;5;0;0;0;0;1;3;0;0;0;0;0;6;0;12;12;31;57;35;6.597869E+07;0;1.622926E+08;0;1.391162E+07;4.614586E+07;0;4.953634E+07;1.294105E+08;0;9405278;3.806456E+07;0;0;7.476635E+08;0;2.11637E+07;6.730132E+07;65468;0;144638;0;13676;85998;0;53240;101966;0;10210;80782;0;0;327468;0;28882;206244;
93;0;0;196511;140;380808;284;184093;130;82177;56;287282;284;2;1;4;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;2;0;0;0;0;0;0;0;3;4;5;11;8;0;0;0;0;0;2;0;0;0;0;0;3;1;7;10;29;47;32;6.592157E+07;0;1.655429E+08;0;1.353609E+07;4.607111E+07;0;4.955124E+07;1.278632E+08;0;1.036046E+07;3.750698E+07;0;0;7.64256E+08;0;2.017525E+07;6.865394E+07;57496;0;120840;0;12324;86130;0;44790;82738;0;9620;64840;0;0;326626;0;20662;177768;
94;0;0;196511;127;380807;251;184093;111;82176;50;287274;244;0;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;3;4;8;7;8;0;0;0;0;0;2;0;0;0;0;1;8;0;7;7;21;35;37;6.610515E+07;0;1.625761E+08;0;1.394914E+07;4.639886E+07;0;4.948908E+07;1.295038E+08;0;9412252;3.818866E+07;0;0;7.626584E+08;0;2.071563E+07;6.76151E+07;50294;0;106332;0;11658;65858;0;40302;76638;0;7426;60344;0;0;263498;0;21334;139814;
95;0;0;196511;109;380806;208;184093;96;82176;39;287268;209;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;3;2;2;0;0;0;0;0;1;0;0;0;0;1;6;1;5;9;20;40;24;6.607895E+07;0;1.651595E+08;0;1.383904E+07;4.623577E+07;0;4.958885E+07;1.276935E+08;0;1.045511E+07;3.754417E+07;0;0;7.766308E+08;0;2.028735E+07;6.826425E+07;42714;0;102992;0;8040;64522;0;34382;65220;0;7962;52764;0;0;246808;0;16286;121656;
96;0;0;196511;91;380805;178;184093;83;82176;32;287262;179;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2;3;4;3;0;0;0;0;0;2;0;0;0;0;1;6;0;6;6;21;29;23;6.615273E+07;0;1.625813E+08;0;1.384212E+07;4.607085E+07;0;4.950713E+07;1.294696E+08;0;9381828;3.814047E+07;0;0;7.750255E+08;0;2.123468E+07;6.834061E+07;35362;0;91396;0;7258;44428;0;28906;58188;0;5098;42036;0;0;213142;0;14838;102040;
97;0;0;196511;78;380805;151;184093;67;82176;32;287256;144;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;6;0;5;4;14;25;28;6.611167E+07;0;1.653122E+08;0;1.379846E+07;4.664585E+07;0;4.958818E+07;1.276234E+08;0;1.041221E+07;3.765262E+07;0;0;7.905494E+08;0;2.040585E+07;6.787382E+07;31184;0;74540;0;6690;47326;0;24510;50366;0;5310;37562;0;0;217670;0;10546;71000;
98;0;0;196511;65;380805;129;184093;55;82176;29;287252;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;0;0;0;0;0;0;1;0;0;0;0;0;4;0;2;5;17;24;10;6.606319E+07;0;1.646424E+08;0;1.359535E+07;4.643861E+07;0;4.953391E+07;1.299492E+08;0;9384072;3.819755E+07;0;0;7.892415E+08;0;2.158621E+07;6.837172E+07;26282;0;67364;0;4288;31454;0;20630;44560;0;2970;27668;0;0;167498;0;10606;65594;
99;0;0;196511;52;380805;102;184093;42;82176;24;287245;94;0;1;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;0;6;10;13;21;17;6.605389E+07;0;1.660258E+08;0;1.391754E+07;4.593818E+07;0;4.958165E+07;1.275722E+08;0;1.037574E+07;3.739721E+07;0;0;8.068044E+08;0;1.9846E+07;6.841823E+07;20282;0;68930;0;5004;23836;0;16388;39608;0;3950;18924;0;0;121476;0;7336;44140;
100;0;0;196511;43;380805;82;184093;33;82176;20;287237;67;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;1;7;8;19;12;6.609402E+07;0;1.642765E+08;0;1.357302E+07;4.606901E+07;0;4.952081E+07;1.304486E+08;0;9437202;3.82734E+07;0;0;8.046345E+08;0;2.111861E+07;6.793842E+07;14962;0;74992;0;2896;17304;0;13828;30978;0;2188;18964;0;0;79978;0;3384;39162;
